9866265000,8923032000,8144530000,1.24629E+11,-1.35686E+11,-89010380000,1.44815E+11,-99119510000
9871172000,8888046000,8132407000,1.246E+11,-1.35699E+11,-89015850000,1.44814E+11,-99123230000
9862663000,8915498000,8127619000,1.24631E+11,-1.35697E+11,-89012170000,1.44814E+11,-99123060000
9863031000,8954204000,8109764000,1.24683E+11,-1.35697E+11,-89013730000,1.44814E+11,-99128910000
9861971000,8997315000,8102657000,1.24736E+11,-1.35702E+11,-89022170000,1.44814E+11,-99126680000
9860446000,9015993000,8082483000,1.24763E+11,-1.35706E+11,-89025360000,1.44813E+11,-99125210000
9862120000,9022347000,8076900000,1.24775E+11,-1.35707E+11,-89024470000,1.44813E+11,-99124100000
9843364000,9052543000,8060780000,1.24831E+11,-1.35723E+11,-89032230000,1.44809E+11,-99122960000
9813487000,9097950000,8052934000,1.24899E+11,-1.35738E+11,-89039610000,1.44801E+11,-99121020000
9794756000,9124330000,8030226000,1.24931E+11,-1.35753E+11,-89055070000,1.44791E+11,-99111280000
9786978000,9130466000,8019253000,1.24938E+11,-1.35742E+11,-89042280000,1.44789E+11,-99113730000
9764784000,9118506000,8002844000,1.24918E+11,-1.35755E+11,-89046540000,1.44781E+11,-99107420000
9760203000,9111929000,7991510000,1.24912E+11,-1.35751E+11,-89035650000,1.4478E+11,-99105560000
9753476000,9133206000,7979913000,1.24937E+11,-1.35762E+11,-89040870000,1.44777E+11,-99099660000
9755778000,9154120000,7935771000,1.24975E+11,-1.35752E+11,-89023210000,1.44777E+11,-99090300000
9742371000,9138372000,7915325000,1.2496E+11,-1.3576E+11,-89031450000,1.44762E+11,-99055850000
9730239000,9158602000,7894717000,1.24986E+11,-1.35794E+11,-89057510000,1.44757E+11,-99045390000
9723083000,9166421000,7862289000,1.25005E+11,-1.35792E+11,-89055310000,1.44756E+11,-99045190000
